Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,Fuel Use: Natural Gas: Total,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,End Use: Natural Gas: Heating,End Use: Natural Gas: Hot Water,End Use: Natural Gas: Clothes Dryer,End Use: Natural Gas: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Heating,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Natural Gas: Range/Oven,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Crawlspace - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kBtu,kBtu,kBtu,kBtu,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-01-02T15:00:00,2007-01-02T15:00:00,2007-01-02T20:00:00Z,31.768,0.897,28.706,0.0,0.05,0.0,0.392,0.012,0.01,0.0,0.042,0.0,0.0,0.0,0.007,0.385,22.574,6.133,0.0,0.0,5.00904,5.00904,0.78061,0.78061,4.22843,0.0,0.0435,0.0,0.34095,0.01024,0.00869,0.0,0.03632,0.0,0.0,0.0,0.00631,0.3346,3.32509,0.90334,0.0,0.0,0.0,5.859,2.25,15.333,0.0,4.709,0.452,0.0,0.0,45.803,43.687,46.81,66.996,67.0,72.0,96.505,0.0,0.0,41.9,40.99,93.0,4.474,25.994,0.0
2007-01-02T16:00:00,2007-01-02T16:00:00,2007-01-02T21:00:00Z,24.123,0.465,22.536,0.0,0.05,0.0,0.079,0.002,0.011,0.0,0.041,0.0,0.0,0.0,0.005,0.277,20.642,1.893,0.0,0.0,3.73676,3.73676,0.41725,0.41725,3.3195,0.0,0.04484,0.0,0.07044,0.00212,0.00977,0.0,0.03656,0.0,0.0,0.0,0.00485,0.24868,3.0406,0.27891,0.0,0.0,0.0,1.599,0.614,14.035,0.0,1.284,0.451,0.0,0.0,45.08,43.711,46.987,67.0,67.0,72.0,98.282,0.0,0.0,41.9,41.512,97.0,5.592,16.801,0.0
2007-01-02T17:00:00,2007-01-02T17:00:00,2007-01-02T22:00:00Z,22.726,0.475,21.106,0.0,0.05,0.0,0.079,0.002,0.017,0.0,0.044,0.0,0.0,0.0,0.005,0.277,19.247,1.859,0.0,0.0,3.67342,3.67342,0.56447,0.56447,3.10895,0.0,0.05947,0.0,0.09342,0.00281,0.02051,0.0,0.05203,0.0,0.0,0.0,0.00643,0.3298,2.83507,0.27389,0.0,0.0,0.0,0.535,0.205,13.088,0.0,0.428,0.448,0.0,0.0,43.96,43.736,47.003,67.0,67.0,72.0,97.546,0.0,0.0,41.9,41.252,95.0,5.145,5.706,0.0
2007-01-02T18:00:00,2007-01-02T18:00:00,2007-01-02T23:00:00Z,20.396,0.495,18.707,0.0,0.05,0.0,0.079,0.002,0.034,0.0,0.048,0.0,0.0,0.0,0.005,0.277,18.707,0.0,0.0,0.0,3.42896,3.42896,0.67341,0.67341,2.75555,0.0,0.06803,0.0,0.10688,0.00321,0.0457,0.0,0.06493,0.0,0.0,0.0,0.00735,0.3773,2.75555,0.0,0.0,0.0,0.0,0.0,0.0,12.721,0.0,0.0,0.456,0.0,0.0,42.369,43.474,46.564,67.0,67.0,72.0,99.164,0.0,0.0,40.82,40.314,96.0,4.474,0.0,0.0
2007-01-02T19:00:00,2007-01-02T19:00:00,2007-01-03T00:00:00Z,24.755,1.375,20.063,0.0,0.05,0.0,0.761,0.023,0.044,0.0,0.05,0.0,0.0,0.0,0.012,0.435,16.13,3.933,0.0,0.0,4.85214,4.85214,1.89679,1.89679,2.95534,0.0,0.06897,0.0,1.05025,0.03154,0.06135,0.0,0.06857,0.0,0.0,0.0,0.01644,0.59966,2.37598,0.57936,0.0,0.0,0.0,3.737,1.435,10.969,0.0,2.996,0.451,0.0,0.0,40.992,43.49,46.119,67.0,67.0,72.0,96.595,0.0,0.0,41.0,40.492,96.0,0.0,0.0,0.0
2007-01-02T20:00:00,2007-01-02T20:00:00,2007-01-03T01:00:00Z,23.283,1.454,18.321,0.0,0.05,0.0,0.842,0.025,0.059,0.0,0.048,0.0,0.0,0.0,0.013,0.418,16.478,1.843,0.0,0.0,4.70309,4.70309,2.00437,2.00437,2.69872,0.0,0.06892,0.0,1.16011,0.03484,0.08132,0.0,0.06577,0.0,0.0,0.0,0.01724,0.57616,2.42726,0.27146,0.0,0.0,0.0,0.0,0.0,11.205,0.0,0.0,0.446,0.0,0.0,38.679,42.492,45.509,67.0,67.0,72.0,109.794,0.0,0.0,36.86,35.107,85.0,5.592,0.0,0.0
2007-01-02T21:00:00,2007-01-02T21:00:00,2007-01-03T02:00:00Z,19.697,1.381,14.983,0.0,0.05,0.0,0.765,0.023,0.083,0.0,0.047,0.0,0.0,0.0,0.013,0.401,14.983,0.0,0.0,0.0,4.10728,4.10728,1.90021,1.90021,2.20707,0.0,0.06878,0.0,1.05182,0.03159,0.11363,0.0,0.06428,0.0,0.0,0.0,0.01801,0.55209,2.20707,0.0,0.0,0.0,0.0,0.0,0.0,10.189,0.0,0.0,0.458,0.0,0.0,39.473,43.304,45.165,67.0,67.0,72.0,100.393,0.0,0.0,41.0,40.491,96.0,5.592,0.0,0.0
2007-01-02T22:00:00,2007-01-02T22:00:00,2007-01-03T03:00:00Z,18.483,0.555,16.591,0.0,0.05,0.0,0.079,0.002,0.095,0.0,0.046,0.0,0.0,0.0,0.005,0.277,16.591,0.0,0.0,0.0,3.21088,3.21088,0.76704,0.76704,2.44384,0.0,0.06915,0.0,0.10863,0.00326,0.13181,0.0,0.06324,0.0,0.0,0.0,0.00748,0.38348,2.44384,0.0,0.0,0.0,0.0,0.0,0.0,11.282,0.0,0.0,0.449,0.0,0.0,40.208,43.61,44.948,67.0,67.0,72.0,102.629,0.0,0.0,41.0,40.491,96.0,6.711,0.0,0.0
2007-01-02T23:00:00,2007-01-02T23:00:00,2007-01-03T04:00:00Z,25.101,0.54,23.259,0.0,0.05,0.0,0.079,0.002,0.083,0.0,0.044,0.0,0.0,0.0,0.005,0.277,17.243,6.016,0.0,0.0,4.17381,4.17381,0.74779,0.74779,3.42602,0.0,0.06925,0.0,0.10878,0.00327,0.1144,0.0,0.06058,0.0,0.0,0.0,0.00749,0.38403,2.53987,0.88616,0.0,0.0,0.0,4.798,1.843,11.725,0.0,3.852,0.451,0.0,0.0,39.629,43.532,44.85,67.0,67.0,72.0,96.595,0.0,0.0,41.0,39.978,92.0,0.0,0.0,0.0
2007-01-03T00:00:00,2007-01-03T00:00:00,2007-01-03T05:00:00Z,24.599,0.557,22.7,0.0,0.05,0.0,0.079,0.002,0.057,0.045,0.041,0.0,0.0,0.0,0.005,0.277,20.824,1.876,0.0,0.0,4.1183,4.1183,0.77458,0.77458,3.34371,0.0,0.06959,0.0,0.10932,0.00328,0.07959,0.06263,0.05673,0.0,0.0,0.0,0.00752,0.38592,3.06734,0.27637,0.0,0.0,0.0,1.066,0.409,14.16,0.0,0.855,0.451,0.0,0.0,39.575,43.745,44.746,67.0,67.0,72.0,36.468,149.996,0.0,41.9,40.461,89.0,0.0,0.0,0.0
2007-01-03T01:00:00,2007-01-03T01:00:00,2007-01-03T06:00:00Z,19.461,0.495,17.772,0.0,0.05,0.0,0.079,0.002,0.042,0.0,0.04,0.0,0.0,0.0,0.005,0.277,17.772,0.0,0.0,0.0,3.29778,3.29778,0.68003,0.68003,2.61775,0.0,0.06867,0.0,0.10788,0.00324,0.05735,0.0,0.05462,0.0,0.0,0.0,0.00742,0.38085,2.61775,0.0,0.0,0.0,0.0,0.0,0.0,12.085,0.0,0.0,0.45,0.0,0.0,38.614,43.31,44.556,67.0,67.0,72.0,99.184,0.0,0.0,39.92,39.423,96.0,0.0,0.0,0.0
2007-01-03T02:00:00,2007-01-03T02:00:00,2007-01-03T07:00:00Z,21.1,0.494,19.414,0.0,0.05,0.0,0.079,0.002,0.042,0.0,0.039,0.0,0.0,0.0,0.005,0.277,17.571,1.843,0.0,0.0,3.5294,3.5294,0.66974,0.66974,2.85966,0.0,0.06777,0.0,0.10646,0.0032,0.05659,0.0,0.05255,0.0,0.0,0.0,0.00733,0.37583,2.58822,0.27144,0.0,0.0,0.0,0.0,0.0,11.948,0.0,0.0,0.442,0.0,0.0,38.688,43.488,44.387,67.0,67.0,72.0,96.595,0.0,0.0,41.0,39.977,92.0,0.0,0.0,0.0
2007-01-03T03:00:00,2007-01-03T03:00:00,2007-01-03T08:00:00Z,19.376,0.536,17.548,0.0,0.05,0.0,0.079,0.002,0.042,0.0,0.038,0.0,0.0,0.0,0.008,0.317,17.548,0.0,0.0,0.0,3.3112,3.3112,0.72635,0.72635,2.58485,0.0,0.06778,0.0,0.10648,0.0032,0.0566,0.0,0.05121,0.0,0.0,0.0,0.01102,0.43006,2.58485,0.0,0.0,0.0,0.0,0.0,0.0,11.933,0.0,0.0,0.46,0.0,0.0,38.833,43.588,44.257,67.0,67.0,72.0,96.595,0.0,0.0,41.0,40.491,96.0,0.0,0.0,0.0
2007-01-03T04:00:00,2007-01-03T04:00:00,2007-01-03T09:00:00Z,1.679,0.492,0.0,0.0,0.05,0.0,0.079,0.002,0.042,0.0,0.037,0.0,0.0,0.0,0.005,0.277,0.0,0.0,0.0,0.0,0.66747,0.66747,0.66747,0.66747,0.0,0.0,0.06781,0.0,0.10653,0.0032,0.05663,0.0,0.04989,0.0,0.0,0.0,0.00733,0.37608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451,0.0,0.0,38.248,43.295,44.131,64.165,64.0,72.0,99.184,0.0,0.0,39.92,39.423,96.0,0.0,0.0,0.0
2007-01-03T05:00:00,2007-01-03T05:00:00,2007-01-03T10:00:00Z,9.702,0.508,7.968,0.0,0.05,0.0,0.079,0.002,0.042,0.0,0.036,0.0,0.0,0.017,0.005,0.277,6.288,0.0,0.0,1.68,1.86489,1.86489,0.69115,0.69115,1.17374,0.0,0.06803,0.0,0.10688,0.00321,0.05682,0.0,0.0487,0.0,0.0,0.02286,0.00735,0.3773,0.92628,0.0,0.0,0.24746,0.0,0.0,0.0,4.297,0.0,0.0,0.464,0.0,0.0,37.99,43.245,43.989,64.008,64.0,72.0,92.304,0.0,0.0,39.92,39.423,96.0,0.0,0.0,0.0
2007-01-03T06:00:00,2007-01-03T06:00:00,2007-01-03T11:00:00Z,10.951,0.615,8.854,0.0,0.05,0.0,0.159,0.005,0.034,0.0,0.036,0.0,0.0,0.0,0.008,0.323,7.01,1.844,0.0,0.0,2.14167,2.14167,0.83753,0.83753,1.30415,0.0,0.06814,0.0,0.21695,0.00652,0.04577,0.0,0.04878,0.0,0.0,0.0,0.01088,0.44049,1.03251,0.27163,0.0,0.0,0.0,0.0,0.0,4.768,0.0,0.0,0.483,0.0,0.0,38.447,43.271,43.879,64.0,64.0,72.0,94.167,0.0,0.0,39.92,39.422,96.0,4.474,0.0,0.0
2007-01-03T07:00:00,2007-01-03T07:00:00,2007-01-03T12:00:00Z,12.106,1.124,8.269,0.0,0.05,0.0,0.562,0.017,0.032,0.0,0.038,0.0,0.0,0.0,0.013,0.413,8.269,0.0,0.0,0.0,2.791,2.791,1.57293,1.57293,1.21807,0.0,0.06994,0.0,0.78641,0.02362,0.04444,0.0,0.05284,0.0,0.0,0.0,0.01761,0.57806,1.21807,0.0,0.0,0.0,0.0,0.536,0.206,5.623,0.0,0.429,0.471,0.0,0.0,39.576,43.565,43.927,64.0,64.0,72.0,94.233,0.0,0.0,41.18,40.153,92.0,6.263,0.0,0.0
2007-01-03T08:00:00,2007-01-03T08:00:00,2007-01-03T13:00:00Z,14.584,0.911,11.477,0.0,0.05,0.0,0.395,0.012,0.031,0.0,0.04,0.0,0.0,0.0,0.01,0.373,9.633,1.844,0.0,0.0,2.9417,2.9417,1.25116,1.25116,1.69054,0.0,0.06871,0.0,0.54298,0.01631,0.04241,0.0,0.05464,0.0,0.0,0.0,0.01316,0.51296,1.41891,0.27163,0.0,0.0,0.0,0.0,0.0,6.55,0.0,0.0,0.481,0.0,0.0,41.185,44.066,44.128,64.0,64.0,72.0,94.912,0.0,0.0,42.98,41.507,89.0,8.053,0.0,0.0
2007-01-03T09:00:00,2007-01-03T09:00:00,2007-01-03T14:00:00Z,13.185,1.391,8.44,0.0,0.05,0.0,0.757,0.023,0.03,0.0,0.041,0.0,0.0,0.0,0.01,0.481,8.44,0.0,0.0,0.0,2.79019,2.79019,1.54694,1.54694,1.24325,0.0,0.05562,0.0,0.84162,0.02528,0.03332,0.0,0.04534,0.0,0.0,0.0,0.01107,0.53468,1.24325,0.0,0.0,0.0,0.0,0.537,0.206,5.739,0.0,0.429,0.471,0.0,0.0,43.854,44.456,44.675,64.0,64.0,72.0,92.828,0.0,0.0,43.88,42.517,90.0,8.053,16.484,80.518
2007-01-03T10:00:00,2007-01-03T10:00:00,2007-01-03T15:00:00Z,12.779,0.943,9.562,0.0,0.05,0.0,0.429,0.013,0.025,0.0,0.041,0.0,0.0,0.0,0.006,0.379,7.718,1.844,0.0,0.0,2.27515,2.27515,0.86662,0.86662,1.40853,0.0,0.04597,0.0,0.39427,0.01184,0.02337,0.0,0.03747,0.0,0.0,0.0,0.00559,0.34811,1.13691,0.27162,0.0,0.0,0.0,0.0,0.0,5.248,0.0,0.0,0.48,0.0,0.0,49.097,45.721,45.867,64.0,64.0,72.0,100.855,0.0,0.0,46.94,43.998,80.0,11.408,18.386,213.657
2007-01-03T11:00:00,2007-01-03T11:00:00,2007-01-03T16:00:00Z,9.254,0.925,6.099,0.0,0.05,0.0,0.418,0.013,0.02,0.0,0.04,0.0,0.0,0.0,0.006,0.379,6.099,0.0,0.0,0.0,1.70405,1.70405,0.80574,0.80574,0.89831,0.0,0.04356,0.0,0.36386,0.01093,0.0174,0.0,0.03465,0.0,0.0,0.0,0.00542,0.32991,0.89831,0.0,0.0,0.0,0.0,0.536,0.206,4.147,0.0,0.429,0.472,0.0,0.0,55.599,46.942,47.476,64.0,64.0,72.0,103.378,0.0,0.0,48.92,44.425,71.0,12.527,22.824,245.991
2007-01-03T12:00:00,2007-01-03T12:00:00,2007-01-03T17:00:00Z,12.495,0.89,9.459,0.0,0.0,0.0,0.403,0.012,0.014,0.03,0.04,0.0,0.0,0.0,0.006,0.385,5.597,3.862,0.0,0.0,2.15492,2.15492,0.76159,0.76159,1.39332,0.0,0.0,0.0,0.34514,0.01037,0.01166,0.02568,0.03404,0.0,0.0,0.0,0.00545,0.32926,0.82443,0.56889,0.0,0.0,0.0,2.665,1.023,3.806,0.0,2.145,0.475,0.0,0.0,59.424,47.552,49.849,64.0,64.0,72.0,55.263,99.99,0.0,50.9,43.638,56.0,13.645,33.285,219.046
2007-01-03T13:00:00,2007-01-03T13:00:00,2007-01-03T18:00:00Z,25.501,1.29,21.098,0.0,0.0,0.0,0.707,0.021,0.011,0.0,0.042,0.0,0.0,0.0,0.007,0.503,17.236,3.862,0.0,0.0,4.19814,4.19814,1.0904,1.0904,3.10774,0.0,0.0,0.0,0.59723,0.01794,0.0092,0.0,0.03528,0.0,0.0,0.0,0.00595,0.42479,2.53893,0.56881,0.0,0.0,0.0,2.667,1.024,10.73,0.0,2.145,0.474,0.0,0.0,59.111,47.706,51.446,66.702,67.0,72.0,106.936,0.0,0.0,50.9,42.389,49.0,13.645,72.593,66.253
2007-01-03T14:00:00,2007-01-03T14:00:00,2007-01-03T19:00:00Z,15.873,0.849,12.976,0.0,0.0,0.0,0.389,0.012,0.01,0.0,0.042,0.0,0.0,0.0,0.007,0.39,12.976,0.0,0.0,0.0,2.63024,2.63024,0.71887,0.71887,1.91137,0.0,0.0,0.0,0.32916,0.00989,0.00846,0.0,0.03536,0.0,0.0,0.0,0.00577,0.33024,1.91137,0.0,0.0,0.0,0.0,0.0,0.0,8.746,0.0,0.0,0.452,0.0,0.0,58.981,47.869,52.221,66.983,67.0,72.0,111.768,0.0,0.0,50.9,41.481,44.0,13.645,48.501,120.142
2007-01-03T15:00:00,2007-01-03T15:00:00,2007-01-03T20:00:00Z,16.084,0.847,13.193,0.0,0.0,0.0,0.392,0.012,0.01,0.0,0.042,0.0,0.0,0.0,0.007,0.385,11.35,1.843,0.0,0.0,2.68039,2.68039,0.73711,0.73711,1.94328,0.0,0.0,0.0,0.34095,0.01024,0.00869,0.0,0.03632,0.0,0.0,0.0,0.00631,0.3346,1.67183,0.27145,0.0,0.0,0.0,0.0,0.0,7.714,0.0,0.0,0.443,0.0,0.0,57.579,47.841,52.529,66.999,67.0,72.0,107.027,0.0,0.0,50.0,40.936,45.0,12.527,60.23,41.21
2007-01-03T16:00:00,2007-01-03T16:00:00,2007-01-03T21:00:00Z,25.276,0.6,23.229,0.0,0.05,0.0,0.079,0.002,0.011,0.0,0.041,0.0,0.135,0.0,0.005,0.277,13.225,3.901,6.103,0.0,3.95962,3.95962,0.538,0.538,3.42162,0.0,0.04484,0.0,0.07044,0.00212,0.00977,0.0,0.03656,0.0,0.12075,0.0,0.00485,0.24868,1.94808,0.57456,0.89898,0.0,0.12,3.2,1.229,8.993,0.0,2.644,0.451,0.0,0.0,53.2,47.115,52.35,67.0,67.0,72.0,46.805,137.394,0.0,46.94,38.949,48.0,11.408,26.628,0.0
2007-01-03T17:00:00,2007-01-03T17:00:00,2007-01-03T22:00:00Z,15.557,1.672,9.852,0.0,0.05,0.0,0.856,0.026,0.017,0.0,0.044,0.112,0.019,0.0,0.011,0.536,8.981,0.0,0.872,0.0,3.43987,3.43987,1.98861,1.98861,1.45126,0.0,0.05947,0.0,1.01828,0.03058,0.02051,0.0,0.05203,0.13366,0.02287,0.0,0.01358,0.63762,1.32286,0.0,0.1284,0.0,0.498,0.0,0.0,6.107,0.0,0.291,0.455,0.0,0.0,48.478,45.845,51.511,67.0,67.0,72.0,108.011,19.624,0.0,43.88,36.727,50.0,13.645,9.193,0.0
2007-01-03T18:00:00,2007-01-03T18:00:00,2007-01-03T23:00:00Z,17.029,1.874,10.634,0.0,0.05,0.0,1.113,0.033,0.034,0.0,0.048,0.0,0.0,0.0,0.016,0.581,8.774,1.859,0.0,0.0,4.11657,4.11657,2.55022,2.55022,1.56634,0.0,0.06803,0.0,1.51464,0.04549,0.0457,0.0,0.06493,0.0,0.0,0.0,0.02112,0.7903,1.29246,0.27388,0.0,0.0,0.733,0.0,0.0,5.967,0.0,0.426,0.45,0.0,0.0,43.718,44.375,50.139,67.0,67.0,72.0,126.209,0.0,0.0,39.92,33.816,53.0,12.527,0.0,0.0
2007-01-03T19:00:00,2007-01-03T19:00:00,2007-01-04T00:00:00Z,18.879,2.241,11.234,0.0,0.05,0.0,1.442,0.043,0.044,0.0,0.05,0.0,0.0,0.0,0.018,0.592,9.324,1.91,0.0,0.0,4.74537,4.74537,3.09066,3.09066,1.65471,0.0,0.06897,0.0,1.98972,0.05976,0.06135,0.0,0.06857,0.0,0.0,0.0,0.02546,0.81682,1.37336,0.28135,0.0,0.0,0.693,1.6,0.615,6.34,0.0,1.69,0.451,0.0,0.0,40.05,43.734,48.41,67.0,67.0,72.0,137.53,0.0,0.0,36.86,30.594,51.0,13.645,0.0,0.0
2007-01-03T20:00:00,2007-01-03T20:00:00,2007-01-04T01:00:00Z,21.867,2.39,13.713,0.0,0.05,0.0,1.606,0.048,0.059,0.0,0.048,0.0,0.0,0.0,0.02,0.559,9.823,3.89,0.0,0.0,5.31361,5.31361,3.29366,3.29366,2.01995,0.0,0.06892,0.0,2.21395,0.0665,0.08132,0.0,0.06577,0.0,0.0,0.0,0.02706,0.77014,1.44692,0.57303,0.0,0.0,0.658,2.634,1.012,6.68,0.0,2.5,0.451,0.0,0.0,37.557,43.256,46.924,67.0,67.0,72.0,135.546,0.0,0.0,34.88,29.006,51.0,12.527,0.0,0.0
2007-01-03T21:00:00,2007-01-03T21:00:00,2007-01-04T02:00:00Z,20.637,2.219,13.065,0.0,0.05,0.0,1.45,0.044,0.083,0.0,0.047,0.0,0.0,0.0,0.021,0.525,11.214,1.852,0.0,0.0,4.97705,4.97705,3.05251,3.05251,1.92454,0.0,0.06878,0.0,1.99536,0.05993,0.11363,0.0,0.06428,0.0,0.0,0.0,0.02862,0.7219,1.65179,0.27274,0.0,0.0,0.392,0.0,0.0,7.625,0.0,0.227,0.448,0.0,0.0,35.946,42.921,45.828,67.0,67.0,72.0,142.614,0.0,0.0,33.98,28.402,52.0,13.645,0.0,0.0
2007-01-03T22:00:00,2007-01-03T22:00:00,2007-01-04T03:00:00Z,17.415,0.555,15.523,0.0,0.05,0.0,0.079,0.002,0.095,0.0,0.046,0.0,0.0,0.0,0.005,0.277,15.523,0.0,0.0,0.0,3.05357,3.05357,0.76704,0.76704,2.28653,0.0,0.06915,0.0,0.10863,0.00326,0.13181,0.0,0.06324,0.0,0.0,0.0,0.00748,0.38348,2.28653,0.0,0.0,0.0,0.0,0.0,0.0,10.556,0.0,0.0,0.457,0.0,0.0,34.18,42.378,44.827,67.0,67.0,72.0,128.218,0.0,0.0,32.0,26.444,49.0,9.171,0.0,0.0
2007-01-03T23:00:00,2007-01-03T23:00:00,2007-01-04T04:00:00Z,20.994,1.087,17.283,0.0,0.05,0.0,0.522,0.016,0.083,0.0,0.044,0.0,0.0,0.0,0.011,0.362,17.283,0.0,0.0,0.0,4.05176,4.05176,1.50593,1.50593,2.54583,0.0,0.06925,0.0,0.72299,0.02172,0.1144,0.0,0.06058,0.0,0.0,0.0,0.0157,0.5013,2.54583,0.0,0.0,0.0,0.0,0.0,0.0,11.753,0.0,0.0,0.448,0.0,0.0,32.708,41.996,43.87,67.0,67.0,72.0,138.064,0.0,0.0,30.92,25.759,51.0,11.408,0.0,0.0
2007-01-04T00:00:00,2007-01-04T00:00:00,2007-01-04T05:00:00Z,28.168,0.557,26.269,0.0,0.05,0.0,0.079,0.002,0.057,0.045,0.041,0.0,0.0,0.0,0.005,0.277,24.426,1.843,0.0,0.0,4.64395,4.64395,0.77458,0.77458,3.86937,0.0,0.06959,0.0,0.10932,0.00328,0.07959,0.06263,0.05673,0.0,0.0,0.0,0.00752,0.38592,3.59791,0.27146,0.0,0.0,0.0,0.0,0.0,16.61,0.0,0.0,0.446,0.0,0.0,32.043,41.875,43.072,67.0,67.0,72.0,66.173,149.996,0.0,30.92,25.541,49.0,11.408,0.0,0.0
2007-01-04T01:00:00,2007-01-04T01:00:00,2007-01-04T06:00:00Z,22.689,0.495,20.999,0.0,0.05,0.0,0.079,0.002,0.042,0.0,0.04,0.0,0.0,0.0,0.005,0.277,20.999,0.0,0.0,0.0,3.7732,3.7732,0.68003,0.68003,3.09317,0.0,0.06867,0.0,0.10788,0.00324,0.05735,0.0,0.05462,0.0,0.0,0.0,0.00742,0.38085,3.09317,0.0,0.0,0.0,0.0,0.0,0.0,14.279,0.0,0.0,0.458,0.0,0.0,30.099,41.349,42.337,67.0,67.0,72.0,126.732,0.0,0.0,28.94,24.387,54.0,5.592,0.0,0.0
2007-01-04T02:00:00,2007-01-04T02:00:00,2007-01-04T07:00:00Z,25.372,0.563,23.452,0.0,0.05,0.0,0.098,0.003,0.042,0.0,0.039,0.0,0.0,0.0,0.008,0.323,23.452,0.0,0.0,0.0,4.21743,4.21743,0.76302,0.76302,3.45441,0.0,0.06777,0.0,0.13302,0.004,0.05659,0.0,0.05255,0.0,0.0,0.0,0.01102,0.43807,3.45441,0.0,0.0,0.0,0.0,0.0,0.0,15.947,0.0,0.0,0.449,0.0,0.0,28.557,40.946,41.436,67.0,67.0,72.0,143.723,0.0,0.0,27.86,23.455,54.0,11.408,0.0,0.0
2007-01-04T03:00:00,2007-01-04T03:00:00,2007-01-04T08:00:00Z,27.574,0.536,25.745,0.0,0.05,0.0,0.079,0.002,0.042,0.0,0.038,0.0,0.0,0.0,0.008,0.317,23.886,1.86,0.0,0.0,4.51865,4.51865,0.72635,0.72635,3.7923,0.0,0.06778,0.0,0.10648,0.0032,0.0566,0.0,0.05121,0.0,0.0,0.0,0.01102,0.43006,3.51837,0.27393,0.0,0.0,0.0,0.535,0.205,16.242,0.0,0.43,0.451,0.0,0.0,27.071,40.62,40.675,67.0,67.0,72.0,130.784,0.0,0.0,26.96,22.87,56.0,5.592,0.0,0.0
2007-01-04T04:00:00,2007-01-04T04:00:00,2007-01-04T09:00:00Z,6.92,0.529,5.114,0.0,0.05,0.0,0.079,0.002,0.042,0.0,0.037,0.0,0.0,0.0,0.008,0.312,5.114,0.0,0.0,0.0,1.47123,1.47123,0.71788,0.71788,0.75335,0.0,0.06781,0.0,0.10653,0.0032,0.05663,0.0,0.04989,0.0,0.0,0.0,0.01083,0.42299,0.75335,0.0,0.0,0.0,0.0,0.0,0.0,3.796,0.0,0.0,0.451,0.0,0.0,25.858,40.455,39.927,64.071,64.0,72.0,130.784,0.0,0.0,26.96,22.87,56.0,5.592,0.0,0.0
