Time,TimeDST,TimeUTC,Energy Use: Total,Fuel Use: Electricity: Total,End Use: Electricity: Heating,End Use: Electricity: Heating Fans/Pumps,End Use: Electricity: Heating Heat Pump Backup,End Use: Electricity: Heating Heat Pump Backup Fans/Pumps,End Use: Electricity: Cooling,End Use: Electricity: Cooling Fans/Pumps,End Use: Electricity: Hot Water,End Use: Electricity: Lighting Interior,End Use: Electricity: Lighting Garage,End Use: Electricity: Lighting Exterior,End Use: Electricity: Mech Vent,End Use: Electricity: Refrigerator,End Use: Electricity: Clothes Washer,End Use: Electricity: Clothes Dryer,End Use: Electricity: Range/Oven,End Use: Electricity: Ceiling Fan,End Use: Electricity: Plug Loads,Emissions: CO2e: LRMER_MidCase_15: Total,Emissions: CO2e: LRMER_MidCase_15: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Total,Emissions: CO2e: LRMER_MidCase_15: Electricity: Net,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup,Emissions: CO2e: LRMER_MidCase_15: Electricity: Heating Heat Pump Backup Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling,Emissions: CO2e: LRMER_MidCase_15: Electricity: Cooling Fans/Pumps,Emissions: CO2e: LRMER_MidCase_15: Electricity: Hot Water,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Interior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Garage,Emissions: CO2e: LRMER_MidCase_15: Electricity: Lighting Exterior,Emissions: CO2e: LRMER_MidCase_15: Electricity: Mech Vent,Emissions: CO2e: LRMER_MidCase_15: Electricity: Refrigerator,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Washer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Clothes Dryer,Emissions: CO2e: LRMER_MidCase_15: Electricity: Range/Oven,Emissions: CO2e: LRMER_MidCase_15: Electricity: Ceiling Fan,Emissions: CO2e: LRMER_MidCase_15: Electricity: Plug Loads,Hot Water: Clothes Washer,Hot Water: Fixtures,Hot Water: Distribution Waste,Load: Heating: Delivered,Load: Heating: Heat Pump Backup,Load: Cooling: Delivered,Load: Hot Water: Delivered,Load: Hot Water: Tank Losses,Unmet Hours: Heating,Unmet Hours: Cooling,Temperature: Attic - Vented,Temperature: Garage,Temperature: Living Space,Temperature: Heating Setpoint,Temperature: Cooling Setpoint,Airflow: Infiltration,Airflow: Mechanical Ventilation,Airflow: Natural Ventilation,Weather: Drybulb Temperature,Weather: Wetbulb Temperature,Weather: Relative Humidity,Weather: Wind Speed,Weather: Diffuse Solar Radiation,Weather: Direct Solar Radiation
,,,kBtu,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,lb,gal,gal,gal,kBtu,kBtu,kBtu,kBtu,kBtu,hr,hr,F,F,F,F,F,cfm,cfm,cfm,F,F,%,mph,Btu/(hr*ft^2),Btu/(hr*ft^2)
2007-05-08T11:00:00,2007-05-08T12:00:00,2007-05-08T17:00:00Z,4.457,1.306,0.0,0.0,0.0,0.0,0.695,0.17,0.0,0.097,0.004,0.002,0.0,0.047,0.0,0.0,0.0,0.008,0.283,1.08309,1.08309,1.08309,1.08309,0.0,0.0,0.0,0.0,0.57662,0.14058,0.0,0.08024,0.00322,0.00156,0.0,0.03936,0.0,0.0,0.0,0.00669,0.23482,0.0,0.0,0.0,0.0,0.0,7.546,0.0,0.1,0.0,0.0,90.103,81.214,75.0,70.0,75.0,28.684,0.0,0.0,79.88,73.441,74.0,0.0,105.877,0.0
2007-05-08T12:00:00,2007-05-08T13:00:00,2007-05-08T18:00:00Z,6.704,1.965,0.0,0.0,0.0,0.0,0.897,0.212,0.409,0.094,0.004,0.002,0.0,0.05,0.0,0.0,0.0,0.008,0.29,1.64644,1.64644,1.64644,1.64644,0.0,0.0,0.0,0.0,0.75169,0.17792,0.34304,0.07839,0.00315,0.00126,0.0,0.04176,0.0,0.0,0.0,0.00649,0.24274,0.0,1.4,0.426,0.0,0.0,9.471,0.756,0.096,0.0,0.0,91.079,82.844,75.0,70.0,75.0,61.606,0.0,0.0,82.94,75.706,72.0,9.171,90.028,0.0
2007-05-08T13:00:00,2007-05-08T14:00:00,2007-05-08T19:00:00Z,5.704,1.672,0.0,0.0,0.0,0.0,0.99,0.235,0.0,0.093,0.004,0.001,0.0,0.05,0.0,0.0,0.0,0.009,0.29,1.41305,1.41305,1.41305,1.41305,0.0,0.0,0.0,0.0,0.83716,0.19855,0.0,0.07839,0.00315,0.00117,0.0,0.04213,0.0,0.0,0.0,0.00765,0.24485,0.0,0.0,0.0,0.0,0.0,10.532,0.0,0.096,0.0,0.0,91.576,84.097,75.0,70.0,75.0,61.606,0.0,0.0,82.94,75.142,70.0,9.171,99.22,25.677
2007-05-08T14:00:00,2007-05-08T15:00:00,2007-05-08T20:00:00Z,5.207,1.526,0.0,0.0,0.0,0.0,0.866,0.219,0.0,0.093,0.004,0.001,0.0,0.05,0.0,0.0,0.0,0.01,0.283,1.29358,1.29358,1.29358,1.29358,0.0,0.0,0.0,0.0,0.7345,0.18534,0.0,0.07862,0.00316,0.00117,0.0,0.04225,0.0,0.0,0.0,0.00848,0.24007,0.0,0.348,0.106,0.0,0.0,9.987,0.189,0.092,0.0,0.0,88.16,84.63,75.0,70.0,75.0,29.652,0.0,0.0,77.0,74.706,90.0,5.592,82.42,0.0
2007-05-08T15:00:00,2007-05-08T16:00:00,2007-05-08T21:00:00Z,5.823,1.707,0.0,0.0,0.0,0.0,1.013,0.24,0.0,0.093,0.004,0.002,0.0,0.049,0.0,0.0,0.0,0.01,0.296,1.46927,1.46927,1.46927,1.46927,0.0,0.0,0.0,0.0,0.87206,0.20689,0.0,0.08007,0.00322,0.0013,0.0,0.04189,0.0,0.0,0.0,0.00889,0.25496,0.0,0.0,0.0,0.0,0.0,10.726,0.0,0.09,0.0,0.0,90.02,85.199,75.0,70.0,75.0,46.576,0.0,0.0,82.94,75.702,72.0,5.592,70.057,0.0
2007-05-08T16:00:00,2007-05-08T17:00:00,2007-05-08T22:00:00Z,5.549,1.626,0.0,0.0,0.0,0.0,0.925,0.227,0.0,0.095,0.004,0.002,0.0,0.052,0.0,0.0,0.0,0.013,0.309,1.42378,1.42378,1.42378,1.42378,0.0,0.0,0.0,0.0,0.80965,0.19842,0.0,0.08331,0.00335,0.00209,0.0,0.04571,0.0,0.0,0.0,0.01102,0.27023,0.0,0.699,0.213,0.0,0.0,10.266,0.378,0.087,0.0,0.0,86.94,85.246,75.0,70.0,75.0,55.404,0.0,0.0,79.88,74.746,79.0,9.171,52.622,0.0
2007-05-08T17:00:00,2007-05-08T18:00:00,2007-05-08T23:00:00Z,5.756,1.687,0.0,0.0,0.0,0.0,0.913,0.224,0.0,0.102,0.004,0.005,0.03,0.057,0.0,0.0,0.0,0.017,0.335,1.52848,1.52848,1.52848,1.52848,0.0,0.0,0.0,0.0,0.82771,0.20281,0.0,0.09256,0.00372,0.00422,0.02718,0.05161,0.0,0.0,0.0,0.0155,0.30316,0.0,0.0,0.0,0.0,0.0,10.114,0.0,0.085,0.0,0.0,85.722,85.238,75.0,64.0,75.0,10.462,99.99,0.0,79.88,74.746,79.0,5.592,42.161,8.242
2007-05-08T18:00:00,2007-05-08T19:00:00,2007-05-09T00:00:00Z,6.661,1.952,0.0,0.0,0.0,0.0,0.807,0.197,0.397,0.12,0.005,0.006,0.0,0.059,0.0,0.0,0.0,0.02,0.341,1.94931,1.94931,1.94931,1.94931,0.0,0.0,0.0,0.0,0.80556,0.19694,0.39607,0.11971,0.00481,0.00615,0.0,0.05924,0.0,0.0,0.0,0.0203,0.34053,0.0,0.352,0.107,0.0,0.0,8.924,0.189,0.087,0.0,0.0,84.451,85.16,75.0,64.0,75.0,31.421,0.0,0.0,79.88,74.227,77.0,3.355,23.458,46.916
2007-05-08T19:00:00,2007-05-08T20:00:00,2007-05-09T01:00:00Z,4.732,1.387,0.0,0.0,0.0,0.0,0.655,0.164,0.0,0.153,0.006,0.008,0.0,0.057,0.0,0.0,0.0,0.022,0.322,1.65121,1.65121,1.65121,1.65121,0.0,0.0,0.0,0.0,0.77998,0.19586,0.0,0.18181,0.0073,0.00973,0.0,0.06782,0.0,0.0,0.0,0.02573,0.38297,0.0,0.347,0.106,0.0,0.0,7.461,0.189,0.09,0.0,0.0,81.001,84.742,75.0,64.0,75.0,16.075,0.0,0.0,77.0,74.706,90.0,0.0,3.487,0.0
2007-05-08T20:00:00,2007-05-08T21:00:00,2007-05-09T02:00:00Z,4.487,1.315,0.0,0.0,0.0,0.0,0.577,0.145,0.0,0.193,0.008,0.011,0.0,0.056,0.0,0.0,0.0,0.023,0.303,1.66245,1.66245,1.66245,1.66245,0.0,0.0,0.0,0.0,0.72963,0.18288,0.0,0.24365,0.00979,0.01447,0.0,0.0705,0.0,0.0,0.0,0.02896,0.38256,0.0,0.0,0.0,0.0,0.0,6.527,0.0,0.09,0.0,0.0,78.777,84.191,75.0,64.0,75.0,24.616,0.0,0.0,77.0,72.541,81.0,4.474,0.0,0.0
2007-05-08T21:00:00,2007-05-08T22:00:00,2007-05-09T03:00:00Z,4.266,1.25,0.0,0.0,0.0,0.0,0.513,0.13,0.0,0.219,0.009,0.013,0.0,0.055,0.0,0.0,0.0,0.022,0.29,1.55082,1.55082,1.55082,1.55082,0.0,0.0,0.0,0.0,0.63615,0.16101,0.0,0.27174,0.01091,0.01638,0.0,0.0677,0.0,0.0,0.0,0.02763,0.35929,0.0,0.345,0.105,0.0,0.0,5.872,0.189,0.09,0.0,0.0,77.313,83.36,75.0,64.0,75.0,12.319,0.0,0.0,75.92,74.575,94.0,2.237,0.0,0.0
2007-05-08T22:00:00,2007-05-08T23:00:00,2007-05-09T04:00:00Z,3.605,1.057,0.0,0.0,0.0,0.0,0.444,0.113,0.0,0.153,0.006,0.011,0.0,0.052,0.0,0.0,0.0,0.019,0.257,1.25295,1.25295,1.25295,1.25295,0.0,0.0,0.0,0.0,0.52629,0.13447,0.0,0.18171,0.0073,0.01357,0.0,0.06192,0.0,0.0,0.0,0.02256,0.30512,0.0,0.0,0.0,0.0,0.0,5.151,0.0,0.091,0.0,0.0,75.845,82.525,75.0,64.0,75.0,3.06,0.0,0.0,74.84,73.512,94.0,0.0,0.0,0.0
2007-05-08T23:00:00,2007-05-09T00:00:00,2007-05-09T05:00:00Z,2.862,0.839,0.0,0.0,0.0,0.0,0.37,0.095,0.0,0.066,0.003,0.008,0.0,0.049,0.0,0.0,0.0,0.016,0.232,1.00537,1.00537,1.00537,1.00537,0.0,0.0,0.0,0.0,0.44327,0.11429,0.0,0.07959,0.0032,0.0095,0.0,0.05832,0.0,0.0,0.0,0.01933,0.27788,0.0,0.35,0.106,0.0,0.0,4.349,0.189,0.092,0.0,0.0,74.117,81.681,75.0,64.0,75.0,11.743,0.0,0.0,73.76,72.005,92.0,0.0,0.0,0.0
2007-05-09T00:00:00,2007-05-09T01:00:00,2007-05-09T06:00:00Z,2.445,0.717,0.0,0.0,0.0,0.0,0.31,0.08,0.0,0.033,0.001,0.006,0.0,0.047,0.0,0.0,0.0,0.013,0.225,0.85147,0.85147,0.85147,0.85147,0.0,0.0,0.0,0.0,0.36888,0.09566,0.0,0.03897,0.00157,0.00687,0.0,0.0564,0.0,0.0,0.0,0.01534,0.26779,0.0,0.0,0.0,0.0,0.0,3.684,0.0,0.093,0.0,0.0,72.403,80.867,75.0,64.0,75.0,15.825,0.0,0.0,73.04,71.302,92.0,0.0,0.0,0.0
2007-05-09T01:00:00,2007-05-09T02:00:00,2007-05-09T07:00:00Z,2.003,0.587,0.0,0.0,0.0,0.0,0.224,0.059,0.0,0.013,0.001,0.006,0.03,0.046,0.0,0.0,0.0,0.007,0.201,0.68628,0.68628,0.68628,0.68628,0.0,0.0,0.0,0.0,0.26216,0.06865,0.0,0.0154,0.00062,0.00676,0.03508,0.05412,0.0,0.0,0.0,0.00875,0.23474,0.0,0.0,0.0,0.0,0.0,2.698,0.0,0.094,0.0,0.0,70.64,80.042,75.0,64.0,75.0,3.923,99.99,0.0,71.78,70.287,93.0,0.0,0.0,0.0
2007-05-09T02:00:00,2007-05-09T03:00:00,2007-05-09T08:00:00Z,3.126,0.916,0.0,0.0,0.0,0.0,0.198,0.052,0.393,0.013,0.001,0.006,0.0,0.045,0.0,0.0,0.0,0.007,0.201,1.06618,1.06618,1.06618,1.06618,0.0,0.0,0.0,0.0,0.23084,0.06072,0.45717,0.01533,0.00062,0.00673,0.0,0.05247,0.0,0.0,0.0,0.00871,0.23359,0.0,0.0,0.0,0.0,0.0,2.402,0.0,0.1,0.0,0.0,69.062,79.247,75.0,70.0,75.0,24.184,0.0,0.0,71.24,69.972,94.0,0.0,0.0,0.0
2007-05-09T03:00:00,2007-05-09T04:00:00,2007-05-09T09:00:00Z,1.628,0.477,0.0,0.0,0.0,0.0,0.163,0.043,0.0,0.013,0.001,0.006,0.0,0.044,0.0,0.0,0.0,0.007,0.201,0.55627,0.55627,0.55627,0.55627,0.0,0.0,0.0,0.0,0.18953,0.05003,0.0,0.01536,0.00062,0.00674,0.0,0.0512,0.0,0.0,0.0,0.00873,0.23408,0.0,0.0,0.0,0.0,0.0,1.965,0.0,0.104,0.0,0.0,67.947,78.489,75.0,70.0,75.0,26.39,0.0,0.0,70.7,69.441,94.0,0.0,0.0,0.0
2007-05-09T04:00:00,2007-05-09T05:00:00,2007-05-09T10:00:00Z,1.473,0.432,0.0,0.0,0.0,0.0,0.127,0.034,0.0,0.013,0.001,0.006,0.0,0.043,0.0,0.0,0.0,0.007,0.201,0.5027,0.5027,0.5027,0.5027,0.0,0.0,0.0,0.0,0.14847,0.03932,0.0,0.01534,0.00062,0.00674,0.0,0.04975,0.0,0.0,0.0,0.00871,0.23377,0.0,0.0,0.0,0.0,0.0,1.539,0.0,0.105,0.0,0.0,66.937,77.781,75.0,70.0,75.0,28.501,0.0,0.0,70.16,69.121,95.0,0.0,0.0,0.0
2007-05-09T05:00:00,2007-05-09T06:00:00,2007-05-09T11:00:00Z,1.39,0.407,0.0,0.0,0.0,0.0,0.109,0.029,0.0,0.013,0.001,0.005,0.0,0.043,0.0,0.0,0.0,0.007,0.201,0.47542,0.47542,0.47542,0.47542,0.0,0.0,0.0,0.0,0.12756,0.03355,0.0,0.01537,0.00062,0.00543,0.0,0.04986,0.0,0.0,0.0,0.00873,0.2343,0.0,0.0,0.0,0.0,0.0,1.304,0.0,0.106,0.0,0.0,66.634,77.181,75.0,70.0,75.0,25.666,0.0,0.0,70.88,69.404,93.0,0.0,0.0,0.0
2007-05-09T06:00:00,2007-05-09T07:00:00,2007-05-09T12:00:00Z,3.355,0.983,0.0,0.0,0.0,0.0,0.119,0.031,0.444,0.084,0.003,0.004,0.0,0.045,0.0,0.0,0.0,0.014,0.238,0.99304,0.99304,0.99304,0.99304,0.0,0.0,0.0,0.0,0.1204,0.03137,0.44837,0.08525,0.00342,0.00444,0.0,0.04554,0.0,0.0,0.0,0.014,0.24024,0.0,3.974,1.209,0.0,0.0,1.402,2.143,0.105,0.0,0.0,68.052,76.862,75.0,70.0,75.0,21.06,0.0,0.0,71.96,69.808,90.0,0.0,9.193,0.634
2007-05-09T07:00:00,2007-05-09T08:00:00,2007-05-09T13:00:00Z,5.668,1.661,0.0,0.0,0.0,0.0,0.244,0.063,0.906,0.107,0.004,0.004,0.0,0.047,0.0,0.0,0.0,0.015,0.27,1.46007,1.46007,1.46007,1.46007,0.0,0.0,0.0,0.0,0.21429,0.05553,0.79632,0.09381,0.00377,0.00376,0.0,0.04172,0.0,0.0,0.0,0.01333,0.23755,0.0,4.571,1.39,0.0,0.0,2.844,2.473,0.106,0.0,0.0,73.752,77.286,75.0,70.0,75.0,16.757,0.0,0.0,72.86,70.904,91.0,0.0,53.89,15.85
2007-05-09T08:00:00,2007-05-09T09:00:00,2007-05-09T14:00:00Z,4.613,1.352,0.0,0.0,0.0,0.0,0.382,0.097,0.421,0.107,0.004,0.004,0.0,0.049,0.0,0.0,0.0,0.011,0.277,1.12093,1.12093,1.12093,1.12093,0.0,0.0,0.0,0.0,0.31637,0.0807,0.34903,0.08894,0.00357,0.00344,0.0,0.04034,0.0,0.0,0.0,0.00909,0.22945,0.0,2.303,0.7,0.0,0.0,4.356,1.244,0.105,0.0,0.0,80.277,78.455,75.0,70.0,75.0,3.06,0.0,0.0,74.84,72.146,88.0,0.0,50.72,42.478
2007-05-09T09:00:00,2007-05-09T10:00:00,2007-05-09T15:00:00Z,5.996,1.757,0.0,0.0,0.0,0.0,0.726,0.175,0.411,0.104,0.004,0.004,0.0,0.049,0.0,0.0,0.0,0.007,0.277,1.43333,1.43333,1.43333,1.43333,0.0,0.0,0.0,0.0,0.5922,0.14277,0.33552,0.08508,0.00342,0.00287,0.0,0.03969,0.0,0.0,0.0,0.00606,0.22573,0.0,1.555,0.473,0.0,0.0,7.723,0.833,0.101,0.0,0.0,90.458,79.845,75.0,70.0,75.0,41.08,0.0,0.0,80.96,74.97,76.0,5.592,97.001,104.292
2007-05-09T10:00:00,2007-05-09T11:00:00,2007-05-09T16:00:00Z,6.384,1.871,0.0,0.0,0.0,0.0,1.161,0.27,0.0,0.101,0.004,0.003,0.0,0.047,0.0,0.0,0.0,0.008,0.277,1.52866,1.52866,1.52866,1.52866,0.0,0.0,0.0,0.0,0.94865,0.22065,0.0,0.08258,0.00332,0.00226,0.0,0.03878,0.0,0.0,0.0,0.00633,0.2261,0.0,0.0,0.0,0.0,0.0,11.902,0.0,0.103,0.0,0.0,97.847,82.784,75.0,70.0,75.0,65.688,0.0,0.0,84.92,74.868,63.0,9.171,103.341,162.62
2007-05-09T11:00:00,2007-05-09T12:00:00,2007-05-09T17:00:00Z,6.669,1.954,0.0,0.0,0.0,0.0,1.219,0.294,0.0,0.097,0.004,0.002,0.0,0.047,0.0,0.0,0.0,0.008,0.283,1.62054,1.62054,1.62054,1.62054,0.0,0.0,0.0,0.0,1.01084,0.24381,0.0,0.08024,0.00322,0.00156,0.0,0.03936,0.0,0.0,0.0,0.00669,0.23482,0.0,0.347,0.106,0.0,0.0,13.239,0.188,0.095,0.0,0.0,98.054,85.308,75.0,70.0,75.0,59.392,0.0,0.0,81.86,75.264,74.0,9.171,107.779,133.139
2007-05-09T12:00:00,2007-05-09T13:00:00,2007-05-09T18:00:00Z,8.736,2.56,0.0,0.0,0.0,0.0,1.358,0.317,0.419,0.094,0.004,0.002,0.0,0.05,0.021,0.0,0.0,0.008,0.29,2.14549,2.14549,2.14549,2.14549,0.0,0.0,0.0,0.0,1.13785,0.26569,0.35092,0.07839,0.00315,0.00126,0.0,0.04176,0.01723,0.0,0.0,0.00649,0.24274,2.377,0.348,0.106,0.0,0.0,14.155,1.172,0.087,0.0,0.0,102.15,87.288,75.0,70.0,75.0,65.688,0.0,0.0,84.92,76.94,70.0,9.171,125.214,155.963
2007-05-09T13:00:00,2007-05-09T14:00:00,2007-05-09T19:00:00Z,9.311,2.729,0.0,0.0,0.0,0.0,1.349,0.319,0.439,0.093,0.004,0.001,0.0,0.05,0.176,0.0,0.0,0.009,0.29,2.30647,2.30647,2.30647,2.30647,0.0,0.0,0.0,0.0,1.14033,0.2696,0.37067,0.07839,0.00315,0.00117,0.0,0.04213,0.14854,0.0,0.0,0.00765,0.24485,3.842,0.695,0.211,0.0,0.0,14.399,1.97,0.083,0.0,0.0,103.29,89.028,75.0,70.0,75.0,63.46,0.0,0.0,83.84,76.526,72.0,9.171,80.201,216.193
2007-05-09T14:00:00,2007-05-09T15:00:00,2007-05-09T20:00:00Z,17.014,4.986,0.0,0.0,0.0,0.0,1.616,0.384,0.89,0.093,0.004,0.001,0.0,0.05,0.07,1.586,0.0,0.01,0.283,4.22678,4.22678,4.22678,4.22678,0.0,0.0,0.0,0.0,1.3695,0.32564,0.75406,0.07862,0.00316,0.00117,0.0,0.04225,0.05959,1.34426,0.0,0.00848,0.24007,4.401,0.699,0.213,0.0,0.0,17.262,2.192,0.079,0.0,0.0,103.113,90.345,75.0,70.0,75.0,23.202,110.11,0.0,83.84,75.955,70.0,9.171,114.753,153.744
2007-05-09T15:00:00,2007-05-09T16:00:00,2007-05-09T21:00:00Z,8.078,2.367,0.0,0.0,0.0,0.0,1.54,0.374,0.0,0.093,0.004,0.002,0.0,0.049,0.0,0.0,0.0,0.01,0.296,2.03815,2.03815,2.03815,2.03815,0.0,0.0,0.0,0.0,1.3258,0.32202,0.0,0.08007,0.00322,0.0013,0.0,0.04189,0.0,0.0,0.0,0.00889,0.25496,0.554,0.344,0.105,0.0,0.0,17.041,0.42,0.079,0.0,0.0,98.453,90.767,75.0,70.0,75.0,65.658,0.0,0.0,81.86,75.26,74.0,10.29,114.119,71.642
2007-05-09T16:00:00,2007-05-09T17:00:00,2007-05-09T22:00:00Z,10.011,2.934,0.0,0.0,0.0,0.0,1.538,0.382,0.0,0.095,0.004,0.002,0.0,0.052,0.0,0.0,0.539,0.013,0.309,2.56865,2.56865,2.56865,2.56865,0.0,0.0,0.0,0.0,1.34656,0.33428,0.0,0.08331,0.00335,0.00209,0.0,0.04571,0.0,0.0,0.4721,0.01102,0.27023,0.0,0.0,0.0,0.0,0.0,17.274,0.0,0.076,0.0,0.0,94.811,90.544,75.0,70.0,75.0,55.404,0.0,0.0,79.88,75.514,82.0,9.171,97.318,89.711
2007-05-09T17:00:00,2007-05-09T18:00:00,2007-05-09T23:00:00Z,12.537,3.674,0.0,0.0,0.0,0.0,1.272,0.343,0.0,0.102,0.004,0.005,0.03,0.057,0.0,0.0,1.51,0.017,0.335,3.32932,3.32932,3.32932,3.32932,0.0,0.0,0.0,0.0,1.15211,0.31111,0.0,0.09256,0.00372,0.00422,0.02718,0.05161,0.0,0.0,1.36815,0.0155,0.30316,0.0,0.0,0.0,0.0,0.0,15.897,0.0,0.076,0.0,0.0,85.224,89.21,75.0,64.0,75.0,37.993,99.99,0.0,70.88,69.404,93.0,13.645,71.959,57.06
2007-05-09T18:00:00,2007-05-09T19:00:00,2007-05-10T00:00:00Z,7.895,2.314,0.0,0.0,0.0,0.0,0.993,0.266,0.0,0.12,0.005,0.006,0.0,0.059,0.0,0.0,0.503,0.02,0.341,2.31022,2.31022,2.31022,2.31022,0.0,0.0,0.0,0.0,0.99159,0.26605,0.0,0.11971,0.00481,0.00615,0.0,0.05924,0.0,0.0,0.50183,0.0203,0.34053,0.0,0.345,0.105,0.0,0.0,12.261,0.188,0.078,0.0,0.0,80.629,88.365,75.0,64.0,75.0,35.771,0.0,0.0,70.88,69.404,93.0,5.592,26.628,24.092
2007-05-09T19:00:00,2007-05-09T20:00:00,2007-05-10T01:00:00Z,5.233,1.534,0.0,0.0,0.0,0.0,0.766,0.201,0.0,0.153,0.006,0.008,0.0,0.057,0.0,0.0,0.0,0.022,0.322,1.82601,1.82601,1.82601,1.82601,0.0,0.0,0.0,0.0,0.91163,0.23902,0.0,0.18181,0.0073,0.00973,0.0,0.06782,0.0,0.0,0.0,0.02573,0.38297,0.0,0.351,0.107,0.0,0.0,9.161,0.188,0.078,0.0,0.0,77.597,87.417,75.0,64.0,75.0,43.393,0.0,0.0,72.86,71.565,94.0,8.053,4.755,0.317
2007-05-09T20:00:00,2007-05-09T21:00:00,2007-05-10T02:00:00Z,4.561,1.337,0.0,0.0,0.0,0.0,0.587,0.156,0.0,0.193,0.008,0.011,0.0,0.056,0.0,0.0,0.0,0.023,0.303,1.68986,1.68986,1.68986,1.68986,0.0,0.0,0.0,0.0,0.74248,0.19744,0.0,0.24365,0.00979,0.01447,0.0,0.0705,0.0,0.0,0.0,0.02896,0.38256,0.0,0.0,0.0,0.0,0.0,7.165,0.0,0.079,0.0,0.0,74.214,85.66,75.0,64.0,75.0,35.771,0.0,0.0,70.88,70.253,97.0,5.592,0.0,0.0
2007-05-09T21:00:00,2007-05-09T22:00:00,2007-05-10T03:00:00Z,5.555,1.628,0.0,0.0,0.0,0.0,0.497,0.131,0.393,0.219,0.009,0.013,0.0,0.055,0.0,0.0,0.0,0.022,0.29,2.01937,2.01937,2.01937,2.01937,0.0,0.0,0.0,0.0,0.61658,0.16213,0.48699,0.27174,0.01091,0.01638,0.0,0.0677,0.0,0.0,0.0,0.02763,0.35929,0.0,0.0,0.0,0.0,0.0,5.977,0.0,0.088,0.0,0.0,73.001,84.031,75.0,64.0,75.0,51.868,0.0,0.0,71.96,70.463,93.0,9.171,0.0,0.0
2007-05-09T22:00:00,2007-05-09T23:00:00,2007-05-10T04:00:00Z,2.552,0.748,0.0,0.0,0.0,0.0,0.366,0.096,0.0,0.013,0.001,0.011,0.0,0.052,0.0,0.0,0.0,0.007,0.201,0.88702,0.88702,0.88702,0.88702,0.0,0.0,0.0,0.0,0.43414,0.11421,0.0,0.01562,0.00063,0.01357,0.0,0.06192,0.0,0.0,0.0,0.00887,0.23806,0.0,1.49,0.453,0.0,0.0,4.413,0.808,0.091,0.0,0.0,72.084,82.826,75.0,64.0,75.0,45.992,0.0,0.0,71.6,70.541,95.0,8.053,0.0,0.0
2007-05-09T23:00:00,2007-05-10T00:00:00,2007-05-10T05:00:00Z,4.013,1.176,0.0,0.0,0.0,0.0,0.313,0.083,0.407,0.066,0.003,0.008,0.0,0.049,0.0,0.0,0.0,0.016,0.232,1.40964,1.40964,1.40964,1.40964,0.0,0.0,0.0,0.0,0.37504,0.09903,0.48777,0.07959,0.0032,0.0095,0.0,0.05832,0.0,0.0,0.0,0.01933,0.27788,0.0,1.209,0.368,0.0,0.0,3.788,0.653,0.093,0.0,0.0,71.215,81.852,75.0,64.0,75.0,41.324,0.0,0.0,71.06,69.581,93.0,6.935,0.0,0.0
2007-05-10T00:00:00,2007-05-10T01:00:00,2007-05-10T06:00:00Z,2.251,0.66,0.0,0.0,0.0,0.0,0.264,0.07,0.0,0.033,0.001,0.006,0.0,0.047,0.0,0.0,0.0,0.013,0.225,0.78403,0.78403,0.78403,0.78403,0.0,0.0,0.0,0.0,0.31402,0.08307,0.0,0.03897,0.00157,0.00687,0.0,0.0564,0.0,0.0,0.0,0.01534,0.26779,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.097,0.0,0.0,70.402,80.953,75.0,64.0,75.0,37.201,0.0,0.0,70.7,69.228,93.0,5.816,0.0,0.0
2007-05-10T01:00:00,2007-05-10T02:00:00,2007-05-10T07:00:00Z,1.81,0.531,0.0,0.0,0.0,0.0,0.179,0.048,0.0,0.013,0.001,0.006,0.03,0.046,0.0,0.0,0.0,0.007,0.201,0.62038,0.62038,0.62038,0.62038,0.0,0.0,0.0,0.0,0.20931,0.05559,0.0,0.0154,0.00062,0.00676,0.03508,0.05412,0.0,0.0,0.0,0.00875,0.23474,0.0,0.0,0.0,0.0,0.0,2.173,0.0,0.098,0.0,0.0,69.569,80.129,75.0,64.0,75.0,9.212,99.99,0.0,69.98,68.943,95.0,4.698,0.0,0.0
